hashed_id,estimated_pickup_latitude,estimated_pickup_longitude,estimated_dropoff_latitude,estimated_dropoff_longitude,pickup_hex_9,dropoff_hex_9
I7OI32,23.70675361,90.41239265,23.77304144,90.42442636,893cf17607bffff,893cf139443ffff
I7OCK8,23.715287,90.423278,23.7866211,90.3480756,893cf176027ffff,893cf10ccd3ffff
I7O7O3,23.8610824,90.399817,23.84266075,90.42424387,893cf105b8bffff,893cf13b517ffff
I7OI4H,23.783471,90.344335,23.7434158,90.4140674,893cf10c1a3ffff,893cf17658fffff
I7KAO9,23.77919825,90.39818097,23.753878,90.406667,893cf10c98bffff,893cf10cb33ffff
I7KG91,23.71394758,90.41401707,23.73224537,90.39989377,893cf17600fffff,893cf176433ffff
I7KA2Q,23.78479197,90.39624802,23.742317,90.376804,893cf10c993ffff,893cf10ca0fffff
I7O8FJ,23.77791025,90.3972536,23.74625155,90.38799629,893cf10c9d7ffff,893cf10ca27ffff
I7OGCS,23.851777,90.408107,23.81885017,90.42872524,893cf105b73ffff,893cf13b027ffff
I7O49D,23.73172099,90.48619598,23.751465,90.4521724,893cf176d0fffff,893cf1393dbffff
I7KABB,23.71039163,90.38087234,23.75172,90.37786,893cf1766c7ffff,893cf10caabffff
I7NL54,23.83306533,90.35136737,23.78193531,90.35062239,893cf10ed4bffff,893cf10cccbffff
I7LOCI,23.70716969,90.46879381,23.75045,90.37848,893cf176853ffff,893cf10caabffff
I7OKG0,23.70927024,90.4523237,23.721753,90.417506,893cf176e17ffff,893cf1760afffff
I7LGCA,23.7932318,90.3160608,23.75304,90.37997,893cf10c513ffff,893cf10caa3ffff
I7K9T9,23.72410472,90.36351744,23.73180389,90.3967514,893cf10d91bffff,893cf176407ffff
I7KJDF,23.6967892,90.5131698,23.798058,90.449745,893cf12b643ffff,893cf139597ffff
I7LA8A,23.69294805,90.47355442,23.72485246,90.40492831,893cf176a07ffff,893cf176093ffff
I7KIDC,23.72841751,90.33252385,23.79693852,90.41077159,893cf10dc2bffff,893cf13b203ffff
I7O7NN,23.73132935,90.49518541,23.741615,90.4117446,893cf176993ffff,893cf17658bffff
I7MB9R,23.6978205,90.464454,23.74418554,90.36663584,893cf176a9bffff,893cf10cacfffff
I7OI8D,23.743087,90.38626,23.7405273,90.3617622,893cf10ca2fffff,893cf10dd27ffff
I7KJ1E,23.7575693,90.3737876,23.693807,90.434677,893cf10c84bffff,893cf176367ffff
I7LOD6,23.72541168,90.39005756,23.758272,90.358538,893cf176447ffff,893cf10ce0fffff
I7OB36,23.780786,90.42306986,23.7113732,90.40282788,893cf1394cfffff,893cf176053ffff
I7KRK6,23.7300238,90.40765377,23.7065497,90.41025897,893cf17655bffff,893cf17607bffff
I7LHKL,23.712026,90.401259,23.74604,90.374473,893cf1760cbffff,893cf10ca03ffff
I7NADA,23.8207099,90.42310204,23.7635928,90.4060851,893cf13b033ffff,893cf10cbb7ffff
I7KQ7S,23.73249075,90.42079803,23.77339,90.42448,893cf176577ffff,893cf139443ffff
I7NE69,23.73665993,90.38377013,23.7750266,90.3529853,893cf17649bffff,893cf10cc5bffff
I7M4HA,23.75480186,90.38119722,23.7360415,90.41539907,893cf10caa7ffff,893cf176503ffff
I7NL3D,23.74865761,90.38104307,23.7154603,90.4162433,893cf10ca33ffff,893cf17603bffff
I7MDIP,23.73101076,90.41007623,23.71626973,90.47544871,893cf176543ffff,893cf176813ffff
I7OIIR,23.70501515,90.41227195,23.7734189,90.4274442,893cf17606bffff,893cf13944fffff
I7MJOR,23.73999481,90.374947,23.7866972,90.4151097,893cf10ca73ffff,893cf13b26bffff
I7M68P,23.77815294,90.39681874,23.7680526,90.4223278,893cf10c9d7ffff,893cf139687ffff
I7OI1F,23.75584675,90.39083339,23.757591,90.422813,893cf10cbd7ffff,893cf13960bffff
I7MTE3,23.70968067,90.41274067,23.746211,90.385588,893cf176073ffff,893cf10ca27ffff
I7MGLC,23.70334267,90.43510895,23.74535143,90.43264735,893cf176333ffff,893cf1392c3ffff
I7KL5C,23.70444487,90.41202217,23.7303865,90.4116205,893cf17606bffff,893cf176543ffff
I7M4PR,23.725393,90.399442,23.747144,90.410813,893cf176467ffff,893cf176593ffff
I7ODHF,23.7581777,90.38615093,23.74827486,90.39753824,893cf10c86fffff,893cf10cb0bffff
I7NB94,23.76650907,90.4252712,23.709966,90.409681,893cf1396bbffff,893cf176047ffff
I7O0AN,23.7727878,90.40780503,23.816698,90.42095561,893cf10c90fffff,893cf13b00fffff
I7MCR0,23.771449,90.424369,23.758189,90.385427,893cf13944bffff,893cf10c86fffff
I7N040,23.8090607,90.4307474,23.80299665,90.39459357,893cf13b38bffff,893cf13b67bffff
I7MCKH,23.752222,90.373582,23.72105243,90.41329729,893cf10ca8fffff,893cf1760bbffff
I7LN59,23.764834,90.42485,23.7731705,90.4073605,893cf1396bbffff,893cf10c90fffff
I7K6BD,23.7532762,90.3732691,23.7255624,90.3987411,893cf10ca87ffff,893cf176477ffff
I7KMMD,23.785356,90.359738,23.80820375,90.3576091,893cf10cc13ffff,893cf10ebd3ffff
I7KC07,23.771338,90.39451,23.77268598,90.4243838,893cf10c9cbffff,893cf13944fffff
I7L129,23.76127268,90.36152288,23.75315978,90.39200317,893cf10ce3bffff,893cf10cbc7ffff
I7NTP8,23.73880954,90.39096784,23.766602,90.417538,893cf176487ffff,893cf139683ffff
I7LPSJ,23.73883624,90.39059166,23.77939554,90.35563074,893cf176487ffff,893cf10cc53ffff
I7L17G,23.7375883,90.3886447,23.76346805,90.36559735,893cf176483ffff,893cf10ce37ffff
I7L7PF,23.73185788,90.40640026,23.74608613,90.39433032,893cf176427ffff,893cf10cb43ffff
I7O0B0,23.738517,90.409501,23.77259961,90.42530076,893cf1765c7ffff,893cf13944fffff
I7MKD6,23.74537598,90.37091196,23.777271,90.365863,893cf10ca1bffff,893cf10cc63ffff
I7LEN0,23.765317,90.421576,23.81540906,90.42600977,893cf13968fffff,893cf13b02bffff
I7N0M1,23.786591,90.404491,23.82632,90.374241,893cf13b24bffff,893cf10e903ffff
I7O2GM,23.781751,90.417775,23.757529,90.411628,893cf1394c3ffff,893cf1396cbffff
I7L290,23.770934,90.351844,23.74729,90.3926,893cf10ce97ffff,893cf10cb43ffff
I7MF5O,23.754068,90.415336,23.70865766,90.4117075,893cf139653ffff,893cf176073ffff
I7NRM8,23.75056605,90.39009478,23.87061145,90.40943518,893cf10cbcfffff,893cf105947ffff
I7MIJ6,23.77973,90.42104,23.75668511,90.39360277,893cf1394cfffff,893cf10cb8bffff
I7M857,23.73167311,90.41389503,23.738854,90.3966048,893cf176547ffff,893cf1764a3ffff
I7LF0E,23.74533,90.381885,23.78313,90.4152,893cf10ca23ffff,893cf1394d3ffff
I7OES9,23.76947958,90.35718076,23.82255,90.39351,893cf10cebbffff,893cf13b6b3ffff
I7O6AK,23.72926536,90.4171375,23.7405422,90.42815742,893cf17657bffff,893cf176537ffff
I7KI19,23.79504082,90.36486693,23.78085,90.41643,893cf10eb4fffff,893cf1394dbffff
I7M4HF,23.7536025,90.406617,23.718309,90.408605,893cf10cb23ffff,893cf176013ffff
I7NN59,23.76280684,90.42805138,23.74476,90.40697,893cf1396abffff,893cf17659bffff
I7NMQG,23.734308,90.395382,23.75648504,90.3842831,893cf1764abffff,893cf10c86bffff
I7N721,23.7601694,90.4179296,23.7428565,90.3955775,893cf1396c7ffff,893cf10cb4fffff
I7NBI1,23.71104947,90.41173685,23.7663054,90.41569972,893cf176073ffff,893cf13969bffff
I7MLQ9,23.74878337,90.4194824,23.7198489,90.4904231,893cf13964fffff,893cf1769c3ffff
I7O69B,23.72486379,90.41182939,23.78461,90.40041,893cf1760b3ffff,893cf10c997ffff
I7NTDG,23.816086,90.426572,23.87544088,90.39419353,893cf13b02bffff,893cf1058afffff
I7K7MP,23.72219947,90.40012971,23.78423,90.42612,893cf17646fffff,893cf139413ffff
I7N3SG,23.712553,90.41149,23.77266822,90.40089878,893cf17600fffff,893cf10c91bffff
I7LEBP,23.7981681,90.37842869,23.8308031,90.4289662,893cf10cd9bffff,893cf13b56fffff
I7NR4S,23.81549595,90.424963,23.78185738,90.41762866,893cf13b02bffff,893cf1394c3ffff
I7KPAG,23.76961275,90.35401773,23.753047,90.392344,893cf10ce87ffff,893cf10cbc7ffff
I7O35R,23.7280425,90.4102209,23.7586118,90.413736,893cf17654bffff,893cf1396c3ffff
I7MLI2,23.76409173,90.38953822,23.760143,90.41847,893cf10c82bffff,893cf13961bffff
I7M3RD,23.7218631,90.39315954,23.74752943,90.40427227,893cf17647bffff,893cf10cb77ffff
I7O055,23.75520325,90.39278839,23.80794,90.41617,893cf10cbc7ffff,893cf13b2b7ffff
I7MOOK,23.7455213,90.38183511,23.74023021,90.40939562,893cf10ca23ffff,893cf1765d7ffff
I7OIIK,23.80304221,90.37325721,23.77310129,90.42057203,893cf10eb3bffff,893cf13945bffff
I7O0HN,23.71141398,90.42883056,23.81422238,90.42562374,893cf17614bffff,893cf13b02bffff
I7KNK5,23.73799837,90.44061184,23.77259961,90.42530076,893cf139247ffff,893cf13944fffff
I7NJJ3,23.7328876,90.41260488,23.73370708,90.38245283,893cf176557ffff,893cf1764d7ffff
I7NSPT,23.73476319,90.41118164,23.763021,90.422772,893cf176557ffff,893cf139617ffff
I7O3DB,23.804791,90.41388,23.736194,90.432061,893cf13b2b3ffff,893cf13925bffff
I7NPC3,23.74255776,90.41316815,23.75699157,90.40014017,893cf17658fffff,893cf10cb17ffff
I7LGKK,23.771804,90.40618,23.76227518,90.42391676,893cf10c90fffff,893cf139617ffff
I7M824,23.7442766,90.4095448,23.71661165,90.39690516,893cf17659bffff,893cf1760d3ffff
I7NHKF,23.78655543,90.4172726,23.750719,90.39059147,893cf13b26fffff,893cf10cbcfffff
I7MF3T,23.713273,90.419808,23.74405309,90.37275307,893cf17602bffff,893cf10ca0bffff
I7KBLG,23.8167803,90.4429012,23.80519347,90.41580576,893cf13b17bffff,893cf13b2a3ffff
I7MHAM,23.73880463,90.39119046,23.732614,90.416952,893cf176487ffff,893cf176573ffff
I7NELQ,23.79587433,90.4173829,23.833961,90.434999,893cf13b23bffff,893cf13b193ffff
I7ODL6,23.74187122,90.37413664,23.738384,90.413687,893cf10ca0bffff,893cf176513ffff
I7NSFL,23.7694722,90.4092943,23.73932,90.37536,893cf10c977ffff,893cf10ca73ffff
I7NE44,23.79151346,90.40809877,23.79992527,90.39369364,893cf13b247ffff,893cf10cdb7ffff
I7KI87,23.71734106,90.3892928,23.790732,90.404008,893cf1766b3ffff,893cf13b243ffff
I7MG35,23.72573673,90.41142401,23.770876,90.3577735,893cf1760b3ffff,893cf10ceb3ffff
I7LL3J,23.79074895,90.35709489,23.772584,90.424393,893cf10cc83ffff,893cf13944fffff
I7NGG5,23.816086,90.426572,23.7762542,90.3943106,893cf13b02bffff,893cf10c9c3ffff
I7NCIF,23.777477,90.3962586,23.7528911,90.38175416,893cf10c9d7ffff,893cf10caafffff
I7O5AO,23.82551328,90.42702846,23.754293,90.437973,893cf13b1dbffff,893cf139297ffff
I7KMO2,23.76082406,90.4353765,23.77309138,90.41334374,893cf139627ffff,893cf10c92bffff
I7K4LD,23.7489494,90.40787347,23.76826205,90.4252116,893cf10cb2bffff,893cf1396b3ffff
I7MDHA,23.73949455,90.38876239,23.7185552,90.372645,893cf176483ffff,893cf10d977ffff
I7MOB4,23.7283453,90.4102892,23.760151,90.425457,893cf17654bffff,893cf139607ffff
I7LE08,23.72759001,90.41106898,23.739597,90.371716,893cf17654bffff,893cf10ca47ffff
I7O8MD,23.75207308,90.41691724,23.75568503,90.35871964,893cf139643ffff,893cf10ce73ffff
I7KNNK,23.76018089,90.43112051,23.7438664,90.4035544,893cf139623ffff,893cf10cb6fffff
I7OD0B,23.77352669,90.41612931,23.864141,90.403821,893cf10c92fffff,893cf105b87ffff
I7NTPI,23.734564,90.3841842,23.79625994,90.35923697,893cf1764d7ffff,893cf10eb5bffff
I7NFOD,23.7923973,90.40712547,23.87902972,90.38631555,893cf13b257ffff,893cf105887ffff
I7OG51,23.74538488,90.37214577,23.82380339,90.44018537,893cf10ca1bffff,893cf13b10bffff
I7KHAQ,23.80231366,90.36381651,23.77304144,90.42442636,893cf10eb57ffff,893cf139443ffff
I7KNTA,23.771618,90.392123,23.7931188,90.40960985,893cf10c837ffff,893cf13b20bffff
I7LO2A,23.75242328,90.44209678,23.798815,90.387923,893cf1392b3ffff,893cf10cdb3ffff
I7LTJF,23.77143,90.42741,23.75207108,90.39410612,893cf13944fffff,893cf10cb1bffff
I7OK3L,23.74861274,90.4059587,23.68529889,90.4359059,893cf10cb2bffff,893cf1745c3ffff
I7LONB,23.740901,90.434947,23.725775,90.392055,893cf139257ffff,893cf176473ffff
I7N8AG,23.771812,90.425438,23.72500429,90.38234694,893cf13944fffff,893cf10d927ffff
I7M624,23.7435475,90.38648251,23.81603458,90.41256706,893cf10ca2fffff,893cf13b057ffff
I7NNRE,23.7305651,90.40505312,23.7873939,90.38584046,893cf176427ffff,893cf10cd0bffff
I7N3TT,23.79451746,90.40116794,23.74886009,90.40991999,893cf13b2cbffff,893cf10cb2fffff
I7LOTN,23.7779808,90.3619037,23.73301555,90.4066279,893cf10cc73ffff,893cf1765cbffff
I7NL2Q,23.71218159,90.42882387,23.758594,90.413746,893cf17614bffff,893cf1396c3ffff
I7KF80,23.71078824,90.42769298,23.781481,90.3521736,893cf17614bffff,893cf10cccbffff
I7LL5S,23.768226,90.424873,23.72904918,90.43559146,893cf1396b3ffff,893cf1761bbffff
I7K6EL,23.76081976,90.36820024,23.79844505,90.3435152,893cf10ce27ffff,893cf10ea03ffff
I7ODPA,23.73231182,90.39598826,23.82255,90.39351,893cf176407ffff,893cf13b6b3ffff
I7N5G2,23.7390793,90.38551658,23.752331,90.418882,893cf176493ffff,893cf139643ffff
I7MJ04,23.746411,90.396334,23.73472214,90.42878723,893cf10cb47ffff,893cf17652fffff
I7OKA5,23.7779486,90.4138615,23.79194,90.36546,893cf10c937ffff,893cf10ccb3ffff
I7OK44,23.7806013,90.40618468,23.73699068,90.3689629,893cf10c9bbffff,893cf10ca4bffff
I7MA73,23.747584,90.385948,23.80449623,90.47921334,893cf10ca27ffff,893cf1382b3ffff
I7KM4J,23.82006549,90.42731814,23.79450304,90.40337741,893cf13b023ffff,893cf13b2cfffff
I7NCL1,23.72523734,90.39058194,23.755493,90.375535,893cf176447ffff,893cf10cab3ffff
I7KT12,23.7347724,90.38994089,23.753715,90.388207,893cf17648fffff,893cf10cbc3ffff
I7KI2A,23.80212991,90.37381411,23.7980579,90.44974477,893cf10eb77ffff,893cf139597ffff
I7LRR4,23.7092859,90.42902604,23.73818,90.393279,893cf176387ffff,893cf1764bbffff
I7KICL,23.7553363,90.3807008,23.69212316,90.43268424,893cf10cab7ffff,893cf176363ffff
I7N5A3,23.7242776,90.4004334,23.74804433,90.40952779,893cf176467ffff,893cf176593ffff
I7O0F3,23.72927385,90.41733731,23.72159774,90.40406689,893cf17657bffff,893cf17609bffff
I7L5DF,23.7165921,90.411329,23.75207108,90.39410612,893cf176003ffff,893cf10cb1bffff
I7NKIA,23.81533598,90.42609919,23.753226,90.431233,893cf13b02bffff,893cf139667ffff
I7K7GH,23.75989643,90.43483235,23.727791,90.391513,893cf139627ffff,893cf17640bffff
I7M6AB,23.72417409,90.39544981,23.706083,90.415505,893cf176463ffff,893cf17606fffff
I7O665,23.79234585,90.4245748,23.8307182,90.41908787,893cf139497ffff,893cf13b54fffff
I7NBBM,23.74529282,90.37203345,23.72703236,90.41217739,893cf10ca1bffff,893cf17654fffff
I7OIE2,23.77867084,90.35986159,23.76355659,90.41509163,893cf10cc47ffff,893cf1396d7ffff
I7KH7R,23.73773505,90.41491728,23.77218616,90.42522535,893cf176503ffff,893cf13944fffff
I7NF93,23.7732132,90.4131883,23.7208797,90.4169129,893cf10c923ffff,893cf1760afffff
I7OFDM,23.82194657,90.42948168,23.8156722,90.3661865,893cf13b1cbffff,893cf10eb97ffff
I7L3AE,23.75433081,90.4155295,23.73268043,90.41550871,893cf139653ffff,893cf17650bffff
I7NF8J,23.75116189,90.38724406,23.7203899,90.4060973,893cf10cbcbffff,893cf17608bffff
I7MPQA,23.726423,90.421814,23.6969396,90.5024126,893cf17656fffff,893cf176b3bffff
I7KGRH,23.70686228,90.41730076,23.74405309,90.37275307,893cf17606fffff,893cf10ca0bffff
I7KDSS,23.75323791,90.38232694,23.78076,90.407314,893cf10caa7ffff,893cf10c9bbffff
I7MTN6,23.795405,90.413716,23.743027,90.43931,893cf13b20fffff,893cf139203ffff
I7MSA6,23.76899018,90.36856268,23.79763704,90.42363849,893cf10c8c3ffff,893cf13b227ffff
I7NNKE,23.80391462,90.41438855,23.77339,90.42448,893cf13b2a3ffff,893cf139443ffff
I7LC97,23.78186351,90.36617048,23.74498995,90.39576182,893cf10cc0fffff,893cf10cb4fffff
I7O6MB,23.73418457,90.41832034,23.7749545,90.4114178,893cf17650fffff,893cf10c93bffff
I7O4ED,23.72837331,90.40420488,23.78566,90.42599,893cf17642fffff,893cf13948fffff
I7OJPB,23.75012046,90.39425857,23.7493821,90.40722873,893cf10cb57ffff,893cf10cb2bffff
I7O4E3,23.72917778,90.41916791,23.70329969,90.43559443,893cf176563ffff,893cf176333ffff
I7LHN9,23.7195302,90.4201138,23.70401192,90.43304443,893cf176037ffff,893cf1763abffff
I7KCSL,23.73450078,90.41468393,23.79329,90.4028,893cf17650bffff,893cf13b253ffff
I7M09Q,23.70334052,90.43508817,23.7690685,90.3708375,893cf176333ffff,893cf10c8c3ffff
I7MTEL,23.823904,90.440724,23.797508,90.38198,893cf13b10bffff,893cf10cd83ffff
I7OGO2,23.753005,90.392069,23.754203,90.358207,893cf10cbc7ffff,893cf10ce63ffff
I7KJ2F,23.70315663,90.43505196,23.74796554,90.3926156,893cf176333ffff,893cf10cb57ffff
I7OGC7,23.7703872,90.40902346,23.81414909,90.41587584,893cf10c977ffff,893cf13b047ffff
I7O2JC,23.744614,90.3824175,23.702594,90.45076,893cf10ca23ffff,893cf176e0bffff
I7N47M,23.76530041,90.41644614,23.75216958,90.38543165,893cf13968bffff,893cf10cbdbffff
I7MSN6,23.815531,90.428108,23.80677538,90.35931576,893cf13b02fffff,893cf10ebc3ffff
I7M7CH,23.74623927,90.38696799,23.7239015,90.4003395,893cf10ca27ffff,893cf176467ffff
I7N9O5,23.75272586,90.37748873,23.74570746,90.34837216,893cf10caa3ffff,893cf10dd8fffff
I7OB01,23.75156464,90.36684237,23.73862244,90.43023171,893cf10ca9bffff,893cf176527ffff
I7O2EJ,23.81689921,90.43009892,23.74985,90.439003,893cf13b02fffff,893cf13928fffff
I7NOBJ,23.744787,90.390017,23.80512917,90.41538284,893cf10cb5bffff,893cf13b2a3ffff
I7LC30,23.71162228,90.40304851,23.74423,90.430163,893cf176053ffff,893cf1392c3ffff
I7NOAP,23.734153,90.360504,23.75910197,90.41830391,893cf10d993ffff,893cf13961bffff
I7MC0M,23.768673,90.424026,23.78055455,90.41017786,893cf1396b3ffff,893cf10c9a3ffff
I7L5B9,23.746337,90.377336,23.75132483,90.39275585,893cf10ca07ffff,893cf10cbcfffff
I7NAKB,23.772584,90.424393,23.71869087,90.39151764,893cf13944fffff,893cf1766b7ffff
I7OJR0,23.74222753,90.38240019,23.77370127,90.36072727,893cf10ca2bffff,893cf10cc4fffff
I7LJFG,23.73111634,90.43063905,23.82110532,90.427392,893cf176183ffff,893cf13b037ffff
I7OEAA,23.73148649,90.38501602,23.72873557,90.43335904,893cf1764c7ffff,893cf17618fffff
I7KQB4,23.79343902,90.42773602,23.78846,90.40059,893cf13b34bffff,893cf13b25bffff
I7LJIB,23.7494284,90.4190928,23.75699157,90.40014017,893cf13964fffff,893cf10cb17ffff
I7O866,23.74474698,90.39882873,23.71886815,90.41950106,893cf10cb7bffff,893cf176037ffff
I7K6J8,23.732207,90.424429,23.7339508,90.39288691,893cf176567ffff,893cf176417ffff
I7MDJC,23.81019851,90.43553442,23.79416,90.41289,893cf13b3bbffff,893cf13b20fffff
I7M41Q,23.72385702,90.42462554,23.78523381,90.373087,893cf1761c3ffff,893cf10cc37ffff
I7M20K,23.72623174,90.38113997,23.77815985,90.36046446,893cf10d927ffff,893cf10cc47ffff
I7M3NC,23.72999626,90.40915045,23.76038491,90.39986967,893cf17655bffff,893cf10cbbbffff
I7M16P,23.814846,90.434356,23.75831555,90.35542491,893cf13b14bffff,893cf10ce0bffff
I7O49O,23.73420798,90.4010677,23.7453129,90.43120845,893cf176437ffff,893cf1392c3ffff
I7MDH3,23.75801077,90.41480195,23.78282,90.352179,893cf1396cfffff,893cf10ccc3ffff
I7NRMG,23.82348993,90.42165164,23.7679518,90.4233652,893cf13b0abffff,893cf139687ffff
I7NEQA,23.78847596,90.41675594,23.75983966,90.44213701,893cf13b26fffff,893cf139043ffff
I7O1M5,23.7556614,90.39298419,23.77128785,90.40198545,893cf10cb8bffff,893cf10c90bffff
I7O6AQ,23.81947598,90.42734429,23.85051,90.40843,893cf13b023ffff,893cf105b63ffff
I7NAHP,23.76831237,90.42500272,23.7200734,90.4166646,893cf1396b3ffff,893cf1760afffff
I7O8D5,23.75259593,90.41922743,23.74555521,90.39078411,893cf139647ffff,893cf10cb5bffff
I7OIOQ,23.73270713,90.41551575,23.75553528,90.38661797,893cf17650bffff,893cf10cbd3ffff
I7OK3O,23.788695,90.416451,23.79558226,90.38426164,893cf13b263ffff,893cf10cd8fffff
I7MTH5,23.72632666,90.38926765,23.74419,90.37211,893cf176457ffff,893cf10ca0bffff
I7N93B,23.7811217,90.4166106,23.74826946,90.4042523,893cf1394dbffff,893cf10cb77ffff
I7MM5L,23.71344538,90.40403154,23.73824191,90.37721275,893cf1760cfffff,893cf10ca63ffff
I7OG6E,23.74149,90.397132,23.7975401,90.42397007,893cf1764b7ffff,893cf13b227ffff
I7O571,23.7251528,90.4106045,23.752501,90.440534,893cf176087ffff,893cf139287ffff
I7M7L3,23.73073025,90.40220443,23.69380732,90.43467659,893cf176423ffff,893cf176367ffff
I7MR03,23.75734303,90.37457217,23.75813474,90.41001085,893cf10c84bffff,893cf1396dbffff
I7KAFE,23.719225,90.400853,23.74566009,90.39485497,893cf1760d7ffff,893cf10cb47ffff
I7LRK4,23.7696281,90.4043775,23.7329055,90.43165594,893cf10c973ffff,893cf176197ffff
I7NJKH,23.7784303,90.40960215,23.73195968,90.43004231,893cf10c9abffff,893cf176197ffff
I7L55I,23.76361526,90.43787235,23.77440728,90.41150451,893cf1390cbffff,893cf10c93bffff
I7O1J7,23.81634159,90.42909041,23.72313203,90.41293108,893cf13b02fffff,893cf1760bbffff
I7MNA9,23.7680233,90.4034994,23.8137706,90.4171046,893cf10c947ffff,893cf13b073ffff
I7KFOA,23.74850994,90.42047013,23.836446,90.369513,893cf13964fffff,893cf10e983ffff
I7O0NR,23.76111619,90.36880106,23.7759506,90.4124114,893cf10ce27ffff,893cf10c933ffff
I7O5RK,23.75389782,90.41503027,23.75889,90.354915,893cf139653ffff,893cf10ce0bffff
I7LJLB,23.73450937,90.40798645,23.75453273,90.38897766,893cf1765cfffff,893cf10cbc3ffff
I7OBDO,23.77750801,90.42493064,23.76323041,90.34287583,893cf139457ffff,893cf10ced3ffff
I7L7QC,23.756328,90.424945,23.7844061,90.4172845,893cf13960fffff,893cf1394d3ffff
I7O8NN,23.760905,90.436693,23.77305,90.41598,893cf139627ffff,893cf10c92fffff
I7LH74,23.73034258,90.4104732,23.709924,90.407516,893cf176543ffff,893cf176047ffff
I7NO84,23.75647951,90.37537482,23.728158,90.384822,893cf10cab3ffff,893cf1764cfffff
I7KEM8,23.82972816,90.4241059,23.72661415,90.41689475,893cf13b0b7ffff,893cf1760b7ffff
I7LAPS,23.8160309,90.4248324,23.771607,90.366928,893cf13b02bffff,893cf10c8d3ffff
I7LLJ7,23.7622143,90.414259,23.74961595,90.41586947,893cf1396d7ffff,893cf13964bffff
I7NJKK,23.741686,90.40736,23.7922,90.42424,893cf1765d7ffff,893cf139497ffff
I7O8TP,23.74578016,90.39489828,23.71395659,90.41743152,893cf10cb47ffff,893cf17603bffff
I7OKI1,23.73164243,90.42063476,23.750719,90.39059147,893cf176577ffff,893cf10cbcfffff
I7L7C6,23.7565639,90.41252173,23.75604223,90.39418381,893cf1396cbffff,893cf10cb13ffff
I7LLOP,23.72429934,90.39794058,23.76350749,90.36544695,893cf176467ffff,893cf10ce37ffff
I7KDJ2,23.6941203,90.45137923,23.73572015,90.4153055,893cf1745b7ffff,893cf17650bffff
I7N0AH,23.77337328,90.40564422,23.74082102,90.38979199,893cf10c90fffff,893cf176497ffff
I7LDL3,23.76796135,90.4256773,23.73890297,90.38555542,893cf1396b3ffff,893cf176493ffff
I7M8DN,23.7671394,90.4285378,23.80905621,90.41360944,893cf1396a3ffff,893cf13b04fffff
I7OJ97,23.80398149,90.35694402,23.81173418,90.41677605,893cf10ebcbffff,893cf13b07bffff
I7LPKT,23.7335303,90.40912472,23.6995918,90.4573146,893cf176553ffff,893cf176e63ffff
I7KR0O,23.758613,90.413127,23.75113286,90.37853882,893cf1396c3ffff,893cf10caabffff
I7NOA8,23.73485128,90.38998179,23.749331,90.425652,893cf17648fffff,893cf13966bffff
I7LGOB,23.77075325,90.40869053,23.70583743,90.40946024,893cf10c977ffff,893cf17607bffff
I7MFBP,23.73687446,90.41164398,23.783075,90.421441,893cf17651bffff,893cf1394c7ffff
I7N0FG,23.78429033,90.41583091,23.80385572,90.37398241,893cf1394d3ffff,893cf10eb3bffff
I7LODP,23.73221544,90.39599363,23.7690685,90.3708375,893cf176407ffff,893cf10c8c3ffff
I7O688,23.73706536,90.39497137,23.72821892,90.36473114,893cf1764bbffff,893cf10d98fffff
I7NJSC,23.7474817,90.3803224,23.7397227,90.41147368,893cf10ca33ffff,893cf1765c7ffff
I7OE8S,23.7425924,90.4207522,23.7782351,90.36274024,893cf1765abffff,893cf10cc73ffff
I7MR69,23.74268849,90.40827077,23.752501,90.440534,893cf17659bffff,893cf139287ffff
I7LP4G,23.7665983,90.3541876,23.78366477,90.41538768,893cf10ce8fffff,893cf1394d3ffff
I7L9R5,23.74741619,90.38183693,23.75870336,90.37248038,893cf10ca33ffff,893cf10c84bffff
I7NOS9,23.76660364,90.39737103,23.765019,90.414762,893cf10c95bffff,893cf13969bffff
I7O5LO,23.745884,90.411641,23.75626563,90.39212622,893cf176583ffff,893cf10cb8bffff
I7NNHO,23.7964821,90.4084912,23.78113853,90.40529486,893cf13b21bffff,893cf10c9bbffff
I7NHN4,23.76625531,90.40672045,23.742624,90.421746,893cf10c97bffff,893cf1765abffff
I7OFSG,23.76713595,90.36262561,23.71824,90.36776,893cf10ceafffff,893cf10d973ffff
I7O8RA,23.81603241,90.42582147,23.8386126,90.36717993,893cf13b02bffff,893cf10e993ffff
I7M9QL,23.75617525,90.39081239,23.74080444,90.37440186,893cf10cbd7ffff,893cf10ca73ffff
I7MGH8,23.80324535,90.42467587,23.7230815,90.4121054,893cf13b3c3ffff,893cf1760bbffff
I7O6FM,23.72488282,90.41178681,23.75428601,90.36071185,893cf1760b3ffff,893cf10ce63ffff
I7O46D,23.81598425,90.42473249,23.73641102,90.43399684,893cf13b02bffff,893cf139243ffff
I7LNES,23.73050218,90.41005444,23.75935275,90.4122898,893cf176543ffff,893cf1396c3ffff
I7OA40,23.74154928,90.39172992,23.825164,90.433493,893cf10cb4bffff,893cf13b1cfffff
I7NJ6R,23.75732309,90.38997039,23.79216,90.42454,893cf10cbd7ffff,893cf139497ffff
I7N3O6,23.76886622,90.42380881,23.69390662,90.43509454,893cf1396b3ffff,893cf176367ffff
